,Date Created,Number of Likes,Source of Tweet,Tweet,Sentiment
3734,2022-11-20 16:51:34+00:00,0,Twitter for Android,"#JioCinema is so bad on streaming. #WorldCup2022
L",negative
3735,2022-11-20 16:51:33+00:00,1,Twitter for iPhone,"Qatar is the gift that keeps giving frfr 

#WorldCup #FIFAWorldCup #WorldCup2022",positive
3736,2022-11-20 16:51:32+00:00,3,Twitter for Android,"Most expensive world cup but they are loosing on the first match. Destroying the record of hosting nations. 

#WorldCup2022",negative
3737,2022-11-20 16:51:27+00:00,0,Twitter Web App,"Hurrah Denmark! All forms of fundamentalism need to be rejected outright. But where's the problem in the country having designed a special FIFA 2022 WC kit in black to protest the human rights violations in Qatar?
#WorldCup2022 https://t.co/HdE1sXO0DQ",negative
3738,2022-11-20 16:51:24+00:00,2,Twitter for iPhone,What an amazing song 🕺🏻👏🏼❤️‍🔥#WorldCup2022 #Qatar2022  🇶🇦 #JungkookAtFIFAWorldCup #Jungkook https://t.co/2O7JiRdo4t,positive
3739,2022-11-20 16:51:22+00:00,0,Twitter for iPhone,"We got it all wrong. It’s actually Ecuador that bribed, allegedly #WorldCup2022",negative
3740,2022-11-20 16:51:21+00:00,0,Twitter for iPhone,The ref after being told he won’t be able to ref again for his poor performance. #Qatar2022 #WorldCup2022 @FIFAWorldCup https://t.co/dPBildXd7G,negative
3741,2022-11-20 16:51:21+00:00,5,Twitter Web App,I am full supportive of Portugal &amp;Brazil during FIFA Qatar World CUP 2022.#FifaQatarWorldCup2022 #WorldCup2022 #Qatar2022 #Portugal #brazilfootball @alish704 @Twitter https://t.co/mWqe3CgbNh,positive
3742,2022-11-20 16:51:18+00:00,1,Twitter for Android,Have any of these Qatar footballers ever played football? Some of them have the first touch of an elephant driving a JCB. #WorldCup2022,negative
3743,2022-11-20 16:51:17+00:00,0,Twitter for iPhone,…abysmal commentary on the BBC #WorldCup2022,negative
3744,2022-11-20 16:51:13+00:00,0,Twitter for iPhone,"Classic. 
#FIFA #FIFAWorldCup #FIFAWorldCup2022 #WorldCup #WorldCup2022 #Ecuador #Qatar #Qatar2022 #RobinWilliams https://t.co/UJGaW26CRN",positive
3745,2022-11-20 16:51:12+00:00,1,Twitter for Android,"Matchday 1

#FIFAWorldCup   
#Qatar2022    
#WorldCup2022
#FantasyWorldCup2022 https://t.co/HKEkh6evbM",neutral
3746,2022-11-20 16:51:11+00:00,31,TweetDeck,Take a look at the list of World Cup winners from over the decades. #CGTNAmerica #WorldCup2022 https://t.co/xZtUnGpZCR,neutral
3747,2022-11-20 16:51:11+00:00,24,Twitter for Android,"Qatari Team 🤌

This is what happens when you buy a hosting right of the World cup to buy a team.

Iraqi, Sudanese, Portuguese, Algerian, Bahraini, French, Egyptian and Ghanaians are current Qatari National Team players.

#QATECU #WorldCup2022",neutral
3748,2022-11-20 16:51:11+00:00,23,Twitter for Android,"Mr Clean sheet is available to help Qatar from this embarrassment. Qatar's goalkeeper lacks basics.
#FIFAWorldCup    
#Qatar2022    
#WorldCup2022 
#RunningWithTumiSole 
#TrapnLos https://t.co/BFi4gCMlCL",negative
3749,2022-11-20 16:51:08+00:00,0,Twitter for Android,"Truly this is a remarkable project, which is incomparable. It will take the future generation far ahead. Thank you very much. 

Come join @zgtoday in ZG Airdrop Fiesta 
#ZG #ZGToday #ZGAirdrop #WorldCup2022 #FIFAWorldCup
https://t.co/OcaWz7mDSO",positive
3750,2022-11-20 16:51:07+00:00,0,Twitter for iPhone,"#WorldCup2022 Just to rub salt in the wounds of anyone gagging for half a lager at the #QATECU game, an advert for @Budweiser comes up on the side of the pitch!😂",negative
3751,2022-11-20 16:51:05+00:00,0,Twitter for Android,The world's biggest sporting event and @reliancejio doesn't have the infrastructure capacity to broadcast the #WorldCup2022 uninterrupted without any glitches. What a shame for India. I suppose we are too far away from a truly digital experience. #CronyCapitalism #FIFAWorldCup,negative
3752,2022-11-20 16:51:05+00:00,0,Twitter Web App,I sure hope nobody had Qatar going past the group stage in their #WorldCup2022 bracket.,negative
3753,2022-11-20 16:51:03+00:00,0,Twitter for Android,"~ With how loud the place is right now from the #WorldCup2022, we might actually get a visit from the cops soon...

#ThankYouWelcome",positive
3754,2022-11-20 16:51:02+00:00,0,Twitter Web App,Vintage Olympic Football Assistant Referee or Linesman Flags &amp; Sticks with Cork Handles 1980s?https://t.co/pki0W39cd8 #eBay via @eBay_UK #football #worldcup #worldcup2022 #Qatar2022,neutral
3755,2022-11-20 16:51:00+00:00,5,Twitter for Android,"Real GOAT 🐐 Enner Valencia
#Qatar2022 #WorldCup2022 
#Valencia #ennervalencia𓃵  Valencia @EnnerValencia14 https://t.co/zLfuJjnyLG",neutral
3756,2022-11-20 16:50:59+00:00,0,Twitter Web App,"The most anticipated tournament has begun, good luck to all the qualified teams! 🌏🏆⚽️

#WorldCup2022 #Qatar https://t.co/8Tj3jclwiW",positive
3757,2022-11-20 16:50:58+00:00,0,Twitter Web App,What chance Qatar beating Zaire's world cup performance? #QATECU  #WorldcupQatar2022 #WorldCup2022  #FIFAWorldCup,neutral
3758,2022-11-20 16:50:56+00:00,0,Twitter Web App,"What is the record for the worst performance in a single #WorldCup? Basically, who had the worse +/- in their three losses?
I hope #Qatar sets that record.

#QATECU #WorldCup2022 #WorldCup #FIFAWorldCup",negative
3759,2022-11-20 16:50:54+00:00,0,Twitter for iPhone,The level of Qatar is embarrassing. Even Panama did better last World Cup #Quatar2022 #wkvoetbal #WorldCup2022,negative
3760,2022-11-20 16:50:54+00:00,0,Twitter for iPhone,"We dey complain about Nigeria. Qatar own no good 😌

 #WorldCup2022 #QatarWorldCup #Qatar",negative
3761,2022-11-20 16:50:53+00:00,1,Twitter for Android,"HOLY FUCK THIS IS JUST LIKE BLUE LOCK WTF?????
#WorldCup2022",negative
3762,2022-11-20 16:50:53+00:00,1,Twitter for Android,"@tcbestepe Very comfortable, very professional.  #WorldCup2022",positive
3763,2022-11-20 16:50:52+00:00,0,Twitter for iPhone,@FIFAWorldCup second goal Valencia @FIFAWorldCup @fifacom_ar @fifamedia @rigogaruth #WorldCup2022 https://t.co/xmKlZthhTy,neutral
3764,2022-11-20 16:50:52+00:00,0,Twitter Web App,"Goals used to be scarce in World Cup opening games but recent years have seen that change
#WorldCup2022 
https://t.co/X7te6GpD3U",neutral
3765,2022-11-20 16:50:49+00:00,0,Twitter for iPhone,"@Benzema we missed you in 2018 WC, we were happy to see you back in euro 2021 and now we were excited to see you in 2022 WC in Qatar. We are so sad now. Missing you already 😔 
Prayers with you n may you recover soon 🙏🏼 

#Qatar2022 #WorldCup2022 https://t.co/i8nZkjClIh",positive
3766,2022-11-20 16:50:49+00:00,0,Twitter for Android,"""As they normally do, na their normal way, they don give the ball back to Ecuador""

Lmao, this commentator no go finish person

#FIFAWorldCup #WorldCup2022",neutral
3767,2022-11-20 16:50:48+00:00,0,Twitter Web App,"Start kicking football and not the opponent striker.
Beer isn't violence.
#Budweiser 
#WorldCup2022 
#QatarvsEcuador",neutral
3768,2022-11-20 16:50:45+00:00,0,Twitter for Android,Hey #Infantino ''you may kissa dat ring'' #QATEQU #qatecu #WorldCup2022,neutral
3769,2022-11-20 16:50:44+00:00,0,Twitter for Android,"For a Country that has been preparing for 68 years for the world Cup😭😭😭#Qatar has been underwhelming in that first half... Hopefully the second half will be better🙏🙏A shot on Target atleast
#WorldCup2022",negative
3770,2022-11-20 16:50:44+00:00,0,Twitter for Android,I WILL Cover The Entire Qatar VS Ecuador Game. #FIFAWorldCup #WorldCup2022,neutral
3771,2022-11-20 16:50:42+00:00,0,Twitter for iPhone,The World Cup 🏆 started and my favorite country to win is my country 🇵🇹 PORTUGAL 🇵🇹🥇 #Portugal #WorldCup2022 #FIFAWorldCup,positive
3772,2022-11-20 16:50:39+00:00,0,Twitter for Android,"Fantastic Project With Great Potential.  The Team's Dedication And Ingenuity With Excellentfa Support

@Sraboni101
@AbuTalha1125
@saha_digonto 
join @zgtoday in ZG Airdrop Fiesta 
#ZG #ZGToday #ZGAirdrop #WorldCup2022 #FIFAWorldCup
https://t.co/rklXmUVZKF",positive
3773,2022-11-20 16:50:39+00:00,0,Twitter Web App,Biggest event of the year kicked off 1 hour ago. #WorldCup2022,positive
3774,2022-11-20 16:50:39+00:00,1,Twitter for Android,"No petrol and Gas for #Ecuador , for next one year. 

#Ecu
#Qat 

#QatarWorldCup2022 
#QatarvsEcuador 
#Qatar2022 
#FIFAWorldCup2022
#WorldCup 
#WorldCup2022",neutral
3775,2022-11-20 16:50:37+00:00,0,Twitter Web App,"I, for one, will NOT watch the #WorldCup2022 

#Qatar is an abhorrent regime, with slavery and bigotry being its core principles.

Say NO to despicable, deplorable, disgusting dictatorships that implement such vile stains on Humanity. https://t.co/ctCABZw877",negative
3776,2022-11-20 16:50:37+00:00,3,Twitter for iPhone,"When cheering for a #WorldCup2022 team, I always root for the country that allows women to watch its national team. #EcuadorvsQatar",positive
3777,2022-11-20 16:50:35+00:00,0,Twitter for Android,45 minutes into Qatar 2022 and here is My prediction for Group A  #fifaworldcup #worldcup #worldcup2022  #qatar2022 https://t.co/MReiD5mw9f,neutral
3778,2022-11-20 16:50:34+00:00,9,Twitter for iPhone,It really is men against homophobes out there #QATECU #WorldCup2022,neutral
3779,2022-11-20 16:50:33+00:00,0,Twitter for Android,"Your number one bespoke service. 
📞+254780824508
Info@bonucci.co.ke 
#valencia #Corruption #Messi #offfside #مونديال_قطر_2022 #WorldCup2022 https://t.co/TSAqFMoEBk",neutral
3780,2022-11-20 16:50:32+00:00,0,Twitter for Android,"I'm not planning on watching this time  - but for those who do, this is obviously the #WorldCup2022 league to follow ⚽️ https://t.co/eBXorZANih",neutral
3781,2022-11-20 16:50:32+00:00,0,Twitter for Android,The country that will win this world cup will shock the world neither Brazil nor Portugal or France will win this cup. #WorldCup2022 #FIFAWorldCup,neutral
3782,2022-11-20 16:50:32+00:00,0,Twitter for iPhone,Lovely to see FIFAs corruption starting in the first World Cup game #WorldCup2022,positive
3783,2022-11-20 16:50:30+00:00,0,Aviary for Twitter,Some of Valencia’s falls seem a bit put on but the truth is @EnnerValencia14 is getting a bit beat up during this game v Qatar #worldcup2022 #qatarvecuador,negative
3784,2022-11-20 16:50:30+00:00,0,Twitter for Android,Great 1st half to start off #WorldCup2022,positive
3785,2022-11-20 16:50:29+00:00,2,Twitter for Android,"DREAMERS&gt;&gt;&gt;&gt;&gt;
#Jungkook
#JungkookAtFIFAWorldCup 
#DreamersbyJungkook 
#Dreamers2022 
#Dreamers 
#WorldCup2022 
#FIFAWorldCup https://t.co/hSIiLYyvNO",positive
3786,2022-11-20 16:50:28+00:00,1,Twitter for iPhone,Sounds about right… #WorldCup2022 😂😂 https://t.co/S2wrpoNbXK,positive
3787,2022-11-20 16:50:27+00:00,0,Twitter for iPhone,Something just feels off about this #WorldCup2022 and I don’t know what it is. #fifa #Qatar2022,negative
3788,2022-11-20 16:50:21+00:00,0,Twitter for Android,"After this #WorldCup2022 Zaire will not be the worst country ever to compete at a WC ever with 3 games 3 losses and -14 goal difference. 
#FIFAWorldCup #QATECU",negative
3789,2022-11-20 16:50:20+00:00,1,Twitter for Android,"BBC don't give a crap about coloured migrants! If they did, they would be attacking the UK gov for their racist immigration policy trying to send migrants of colour and refugees to Rwanda!
#DoubleStandards #hypocrisy #pritipatel #SuellaBraveman #Qatar2022 #WorldCup2022 https://t.co/4SvjyQXaLS",negative
3790,2022-11-20 16:50:20+00:00,1,Twitter Web App,From the first 45 minutes played at #QATECU its safe to say that Ecuador 🇪🇨 is in complete control and Qatar 🇶🇦 could't form a threat not looking good for Qatar in group A #WorldCup2022,neutral
3791,2022-11-20 16:50:18+00:00,0,Twitter for Android,"In play: Qatar 0-2 Equador - Over 2.6
 #FIFAWorldCup
#Qatar2022 
#QATECU #WorldCup2022 https://t.co/vh13WxTxX2",neutral
3792,2022-11-20 16:50:17+00:00,1,Twitter for Android,"@FIFAWorldCup Enner Valencia Very comfortable, very professional.  #WorldCup2022",positive
3793,2022-11-20 16:50:16+00:00,0,Twitter for Android,At this point your play by play is predictable #Qatar 😒 #WorldCup2022,negative
3794,2022-11-20 16:50:14+00:00,0,Twitter for iPhone,"Wonder how the officials are going to reason for that offside during half time. 

They’ve had 45 minutes to make up something. #WorldCup2022",negative
3795,2022-11-20 16:50:12+00:00,0,Twitter for iPhone,"Incredible to think at this so called level of football, the home nation would comfortably sit bottom of our premier league #WorldCup2022",negative
3796,2022-11-20 16:50:12+00:00,9,Twitter for Android,Why do I feel like somehow Qatar will win The #WorldCup2022,neutral
3797,2022-11-20 16:50:12+00:00,3,Twitter for iPhone,"Supporting you in every move that you make. Tag your friends who share your passion for the beautiful game 🪄

#wizardathleisure #fitfam #qatar2022 #worldcup #worldcup2022 #wizardhat https://t.co/CmMqwzeKEe",positive
3798,2022-11-20 16:50:08+00:00,2,Twitter for Android,The cops chasing after him 🤣🤣🤣🤣🤣🤣🤣 #WorldCup2022 https://t.co/yGhpRfMhLv https://t.co/8q8wMwbHzx,neutral
3799,2022-11-20 16:50:05+00:00,1,Twitter for Android,"Valencia's face on fotmob looks like someone who even they were briefed not to score they'd still just flex their feelings. 😂
#WorldCup #WorldCup2022 #FIFAWorldCup https://t.co/j6bEFbpRUK",neutral
3800,2022-11-20 16:50:05+00:00,0,Twitter for Android,@JohnMichaud21 @CoryCove @Chris_Hawkey Thanks!  Join us for some #WorldCup2022 fun! Discount beer prices including @KFAN1003 #KFANbeer https://t.co/ETWGbOFrJc,positive
3801,2022-11-20 16:50:04+00:00,1,Twitter for Android,"With everything Qatar had done to get this world cup, why couldn't they go a bit further by recruiting better players from footballing nations, just so they can put up a good showing at least
#QatarWorldCup2022
#Qatar2022 #WorldCup2022",neutral
3802,2022-11-20 16:50:04+00:00,5,Twitter for iPhone,"I DON’T MISS 🤑

Valencia to score ✅
Ecuador ML ⏳

Proof here: https://t.co/A05RaJgVJr

#gamblingtwitter #potd #WorldCup2022 #Soccer #FIFAWorldCup #Football",positive
3803,2022-11-20 16:50:02+00:00,0,Twitter Web App,"Today's game is the game of yellow..
Yellow jersey.. Yellow cards😂😂#worldcup2022",neutral
3804,2022-11-20 16:50:01+00:00,0,Twitter for iPhone,"Asian champions completely outplayed in all elements of the game. 

 #WorldCup2022",negative
3805,2022-11-20 16:50:00+00:00,436,Twitter Web App,Elsewhere at #WorldCup2022: https://t.co/IQj9T585zT,neutral
3806,2022-11-20 16:50:00+00:00,0,TweetDeck,#ThreeLions begin their #WorldCup2022 campaign tomorrow afternoon in Doha https://t.co/L8a9le3oSF,neutral
3807,2022-11-20 16:49:57+00:00,0,Twitter Web App,Go go spain #pialadunia2022 #worldcup2022 #illustration #comission #drawing @Pedri https://t.co/59GXGkk8I4,neutral
3808,2022-11-20 16:49:57+00:00,1,Twitter for Android,How pathetic of the @BBC not to show the Opening Ceremony of the @FIFAWorldCup pricks!!! #FIFAWorldCup #Qatar2022 #WorldCup2022,negative
3809,2022-11-20 16:49:56+00:00,0,Twitter for iPhone,"Tuned in for the Greatest Show on Earth, World Cup Ceremony @BBCOne only to be VERY disappointed. #whatceremony #WorldCup2022 #Qatar2022 #FIFAWorldCup",negative
3810,2022-11-20 16:49:53+00:00,4,Twitter for iPhone,"#FIFAWorldCup #WorldCup2022 Qatar cheated to win the #WorldCup &amp; now can’t seem to stop themselves from cheating by fouling players, without the sense to realise to win,they need to score goals🤔🙄…Hoping the captain of Ecuador is ok-looked like another unnecessary,nasty foul 😡 https://t.co/8gt2aqeG8e",negative
3811,2022-11-20 16:49:52+00:00,1,Twitter Web App,This is the Ecuadorian goalkeeper in a nutshell #Qatar2022 #WorldCup2022 https://t.co/2vpY8HgrTG,neutral
3812,2022-11-20 16:49:52+00:00,61,Twitter Web App,"The World Cup normally means excitement with a tinge of sadness Scotland have not qualified
On this occasion the #WorldCup2022 has kicked of and my boycott has begun
Qatar human rights record &amp; the 6,000 construction workers who lost their lives should make FIFA ashamed",negative
3813,2022-11-20 16:49:50+00:00,0,Twitter for Android,Qatar they are monitoring once they notice signs of being gay they arrest you. That's sad. #WorldCup2022,negative
3814,2022-11-20 16:49:48+00:00,0,Twitter for iPhone,"I’m not excited about the 2022 World Cup. I’m not excited because Nigeria did not qualify. 🤷‍♂️🤷

#WorldCup2022",negative
3815,2022-11-20 16:49:47+00:00,0,Twitter for iPhone,@Aboujahjah @elonmusk All I see is #Beer losing the #WorldCup #WorldCup2022,negative
3816,2022-11-20 16:49:43+00:00,1,Twitter for Android,"@FIFAWorldCup Enner Valencia Very comfortable, very professional.  #WorldCup2022",positive
3817,2022-11-20 16:49:42+00:00,4,Twitter for iPhone,Qatar are one of the worst World Cup teams I’ve ever seen #WorldCup2022,negative
3818,2022-11-20 16:49:40+00:00,1,Twitter for iPhone,"“Mr. Soze rarely works with the same people for very long, and they never know who they're working for.” #WorldCup2022 #BBCWorldCup #QATvsECU https://t.co/iXcGRYvVsz",neutral
